department,municipality,zika_confirmed_laboratory,zika_confirmed_clinic,zika_suspected,zika_total
CUNDINAMARCA,PAIME,0,0,0,0
CUNDINAMARCA,PANDI,0,0,1,1
CUNDINAMARCA,PARATEBUENO,0,0,0,0
CUNDINAMARCA,PASCA,0,0,0,0
CUNDINAMARCA,PUERTO SALGAR,2,0,0,2
CUNDINAMARCA,PULI,0,0,0,0
CUNDINAMARCA,QUEBRADANEGRA,0,0,0,0
CUNDINAMARCA,QUETAME,0,0,0,0
CUNDINAMARCA,QUIPILE,0,0,1,1
CUNDINAMARCA,APULO,1,13,0,14
CUNDINAMARCA,RICAURTE,1,87,0,88
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,0,0,0,0
CUNDINAMARCA,SAN BERNARDO,0,0,0,0
CUNDINAMARCA,SAN CAYETANO,0,0,0,0
CUNDINAMARCA,SAN FRANCISCO,0,0,1,1
CUNDINAMARCA,SAN JUAN DE RIO SECO,0,0,0,0
CUNDINAMARCA,SASAIMA,0,0,7,7
CUNDINAMARCA,SESQUILE,0,0,0,0
CUNDINAMARCA,SIBATE,0,0,0,0
CUNDINAMARCA,SILVANIA,2,0,0,2
CUNDINAMARCA,SIMIJACA,0,0,0,0
CUNDINAMARCA,SOACHA,0,0,0,0
CUNDINAMARCA,SOPO,0,0,0,0
CUNDINAMARCA,SUBACHOQUE,0,0,0,0
CUNDINAMARCA,SUESCA,0,0,0,0
CUNDINAMARCA,SUPATA,0,0,0,0
CUNDINAMARCA,SUSA,0,0,0,0
CUNDINAMARCA,SUTATAUSA,0,0,0,0
CUNDINAMARCA,TABIO,1,0,0,1
CUNDINAMARCA,TAUSA,0,0,0,0
CUNDINAMARCA,TENA,0,0,2,2
CUNDINAMARCA,TENJO,0,0,0,0
CUNDINAMARCA,TIBACUY,0,0,0,0
CUNDINAMARCA,TIBIRITA,0,0,0,0
CUNDINAMARCA,TOCAIMA,1,38,0,39
CUNDINAMARCA,TOCANCIPA,0,0,0,0
CUNDINAMARCA,TOPAIPI,1,0,0,1
CUNDINAMARCA,UBALA,0,0,0,0
CUNDINAMARCA,UBAQUE,0,0,0,0
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,0,0,0,0
CUNDINAMARCA,UNE,0,0,0,0
CUNDINAMARCA,UTICA,0,0,3,3
CUNDINAMARCA,VERGARA,0,0,0,0
CUNDINAMARCA,VIANI,0,0,1,1
CUNDINAMARCA,VILLAGOMEZ,0,0,0,0
CUNDINAMARCA,VILLAPINZON,0,0,0,0
CUNDINAMARCA,VILLETA,0,0,33,33
CUNDINAMARCA,VIOTA,0,0,1,1
CUNDINAMARCA,YACOPI,0,0,0,0
CUNDINAMARCA,ZIPACON,0,0,0,0
CUNDINAMARCA,ZIPAQUIRA,0,0,1,1
CHOCO,* CHOCO. MUNICIPIO DESCONOCIDO,0,0,0,0
CHOCO,QUIBDO,0,0,0,0
CHOCO,ACANDI,0,0,0,0
CHOCO,ALTO BAUDO,0,0,0,0
CHOCO,ATRATO,0,0,0,0
CHOCO,BAGADO,0,0,0,0
CHOCO,BAHIA SOLANO,0,0,0,0
CHOCO,BAJO BAUDO,0,0,0,0
CHOCO,BELEN DE BAJIRA,0,0,0,0
CHOCO,BOJAYA,0,0,0,0
CHOCO,EL CANTON DEL SAN PABLO,0,0,0,0
CHOCO,CARMEN DEL DARIEN,0,0,0,0
CHOCO,CERTEGUI,0,0,0,0
CHOCO,CONDOTO,0,0,0,0
CHOCO,EL CARMEN DE ATRATO,0,0,0,0
CHOCO,EL LITORAL DEL SAN JUAN,0,0,0,0
CHOCO,ISTMINA,0,0,0,0
CHOCO,JURADO,0,0,0,0
CHOCO,LLORO,0,0,1,1
CHOCO,MEDIO ATRATO,0,0,0,0
CHOCO,MEDIO BAUDO,0,0,0,0
CHOCO,MEDIO SAN JUAN,0,0,0,0
CHOCO,NOVITA,0,0,0,0
CHOCO,NUQUI,0,0,0,0
CHOCO,RIO IRO,0,0,0,0
CHOCO,RIO QUITO,0,0,0,0
CHOCO,RIOSUCIO,0,0,0,0
CHOCO,SAN JOSE DEL PALMAR,0,0,0,0
CHOCO,SIPI,0,0,0,0
CHOCO,TADO,0,0,0,0
CHOCO,UNGUIA,0,0,0,0
CHOCO,UNION PANAMERICANA,0,0,0,0
HUILA,* HUILA. MUNICIPIO DESCONOCIDO,1,5,0,6
HUILA,NEIVA,1,843,0,844
HUILA,ACEVEDO,0,0,0,0
HUILA,AGRADO,0,0,0,0
HUILA,AIPE,0,0,79,79
HUILA,ALGECIRAS,1,3,0,4
HUILA,ALTAMIRA,0,0,0,0
HUILA,BARAYA,0,0,7,7
HUILA,CAMPOALEGRE,2,15,0,17
HUILA,COLOMBIA,0,0,1,1
HUILA,ELIAS,0,0,0,0
HUILA,GARZON,1,4,0,5
HUILA,GIGANTE,1,9,0,10
HUILA,GUADALUPE,1,0,0,1
HUILA,HOBO,1,0,0,1
HUILA,IQUIRA,1,0,0,1
HUILA,ISNOS,0,0,1,1
HUILA,LA ARGENTINA,0,0,0,0
HUILA,LA PLATA,1,0,0,1
HUILA,NATAGA,0,0,0,0
HUILA,OPORAPA,0,0,0,0
HUILA,PAICOL,0,0,0,0
HUILA,PALERMO,0,0,8,8
HUILA,PALESTINA,0,0,0,0
HUILA,PITAL,0,0,0,0
HUILA,PITALITO,0,0,1,1
HUILA,RIVERA,0,0,4,4
HUILA,SALADOBLANCO,0,0,0,0
HUILA,SAN AGUSTIN,0,0,0,0
HUILA,SANTA MARIA,0,0,0,0
HUILA,SUAZA,0,0,0,0
HUILA,TARQUI,1,1,0,2
HUILA,TESALIA,0,0,0,0
HUILA,TELLO,1,3,0,4
HUILA,TERUEL,0,0,0,0
HUILA,TIMANA,0,0,0,0
HUILA,VILLAVIEJA,0,0,2,2
HUILA,YAGUARA,1,5,0,6
GUAJIRA,* LA GUAJIRA. MUNICIPIO DESCONOCIDO,0,0,8,8
GUAJIRA,RIOHACHA,1,49,0,50
GUAJIRA,ALBANIA,0,0,8,8
GUAJIRA,BARRANCAS,0,0,1,1
GUAJIRA,DIBULLA,0,0,0,0
GUAJIRA,DISTRACCION,0,0,1,1
GUAJIRA,EL MOLINO,0,0,4,4
GUAJIRA,FONSECA,0,0,3,3
GUAJIRA,HATONUEVO,0,0,0,0
GUAJIRA,LA JAGUA DEL PILAR,0,0,0,0
GUAJIRA,MAICAO,0,0,2,2
GUAJIRA,MANAURE,1,1,0,2
GUAJIRA,SAN JUAN DEL CESAR,1,28,0,29
GUAJIRA,URIBIA,0,0,4,4
GUAJIRA,URUMITA,0,0,0,0
GUAJIRA,VILLANUEVA,0,0,5,5
STA MARTA D.E.,SANTA MARTA,4,905,0,909
MAGDALENA,* MAGDALENA. MUNICIPIO DESCONOCIDO,0,0,3,3
MAGDALENA,ALGARROBO,0,0,0,0
MAGDALENA,ARACATACA,0,0,16,16
MAGDALENA,ARIGUANI,0,0,0,0
MAGDALENA,CERRO SAN ANTONIO,0,0,0,0
MAGDALENA,CHIBOLO,0,0,1,1
MAGDALENA,CIENAGA,0,0,155,155
MAGDALENA,CONCORDIA,0,0,0,0
MAGDALENA,EL BANCO,0,0,5,5
MAGDALENA,EL PIÑON,0,0,1,1
MAGDALENA,EL RETEN,0,0,0,0
MAGDALENA,FUNDACION,0,0,11,11
MAGDALENA,GUAMAL,0,0,2,2
MAGDALENA,NUEVA GRANADA,0,0,5,5
MAGDALENA,PEDRAZA,0,0,0,0
MAGDALENA,PIJIÑO DEL CARMEN,0,0,0,0
MAGDALENA,PIVIJAY,0,0,1,1
MAGDALENA,PLATO,0,0,14,14
MAGDALENA,PUEBLOVIEJO,0,0,4,4
MAGDALENA,REMOLINO,0,0,0,0
MAGDALENA,SABANAS DE SAN ANGEL,0,0,20,20
MAGDALENA,SALAMINA,0,0,0,0
MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,0,0,0,0
MAGDALENA,SAN ZENON,0,0,2,2
MAGDALENA,SANTA ANA,0,0,2,2
MAGDALENA,SANTA BARBARA DE PINTO,0,0,1,1
MAGDALENA,SITIONUEVO,0,0,5,5
MAGDALENA,TENERIFE,0,0,18,18
MAGDALENA,ZAPAYAN,0,0,14,14
MAGDALENA,ZONA BANANERA,0,0,16,16
META,* META. MUNICIPIO DESCONOCIDO,0,0,1,1
META,VILLAVICENCIO,1,6,0,7
META,ACACIAS,0,0,1,1
META,BARRANCA DE UPIA,0,0,0,0
META,CABUYARO,0,0,0,0
META,CASTILLA LA NUEVA,0,0,0,0
META,CUBARRAL,0,0,0,0
META,CUMARAL,0,0,0,0
META,EL CALVARIO,0,0,0,0
META,EL CASTILLO,0,0,0,0
META,EL DORADO,0,0,0,0
META,FUENTE DE ORO,0,0,0,0
META,GRANADA,0,0,0,0
META,GUAMAL,1,0,0,1
META,MAPIRIPAN,0,0,0,0
META,MESETAS,0,0,0,0
META,LA MACARENA,0,0,0,0
META,URIBE,0,0,0,0
META,LEJANIAS,0,0,0,0
META,PUERTO CONCORDIA,0,0,0,0
META,PUERTO GAITAN,1,0,0,1
META,PUERTO LOPEZ,0,0,0,0
META,PUERTO LLERAS,0,0,0,0
META,PUERTO RICO,0,0,0,0
META,RESTREPO,0,0,1,1
META,SAN CARLOS DE GUAROA,0,0,0,0
META,SAN JUAN DE ARAMA,0,0,0,0
META,SAN JUANITO,0,0,0,0
META,SAN MARTIN,0,0,0,0
META,VISTAHERMOSA,0,0,0,0
NARIÑO,* NARIÑO. MUNICIPIO DESCONOCIDO,0,0,0,0
NARIÑO,PASTO,0,0,0,0
NARIÑO,ALBAN,0,0,0,0
NARIÑO,ALDANA,0,0,0,0
NARIÑO,ANCUYA,0,0,0,0
NARIÑO,ARBOLEDA,0,0,0,0
NARIÑO,BARBACOAS,0,0,0,0
NARIÑO,BELEN,0,0,0,0
NARIÑO,BUESACO,0,0,0,0
NARIÑO,COLON,0,0,0,0
NARIÑO,CONSACA,0,0,0,0
NARIÑO,CONTADERO,0,0,0,0
NARIÑO,CORDOBA,0,0,0,0
NARIÑO,CUASPUD,0,0,0,0
NARIÑO,CUMBAL,0,0,0,0
NARIÑO,CUMBITARA,0,0,0,0
NARIÑO,CHACHAGUI,0,0,0,0
NARIÑO,EL CHARCO,0,0,0,0
NARIÑO,EL PEÑOL,0,0,0,0
NARIÑO,EL ROSARIO,0,0,0,0
NARIÑO,EL TABLON DE GOMEZ,0,0,0,0
NARIÑO,EL TAMBO,0,0,0,0
NARIÑO,FUNES,0,0,0,0
NARIÑO,GUACHUCAL,0,0,0,0
NARIÑO,GUAITARILLA,0,0,0,0
NARIÑO,GUALMATAN,0,0,0,0
NARIÑO,ILES,0,0,0,0
NARIÑO,IMUES,0,0,0,0
NARIÑO,IPIALES,0,0,0,0
NARIÑO,LA CRUZ,0,0,0,0
NARIÑO,LA FLORIDA,0,0,0,0
NARIÑO,LA LLANADA,0,0,0,0
NARIÑO,LA TOLA,0,0,0,0
NARIÑO,LA UNION,0,0,0,0
NARIÑO,LEIVA,0,0,0,0
NARIÑO,LINARES,0,0,0,0
NARIÑO,LOS ANDES,0,0,0,0
NARIÑO,MAGSI,0,0,0,0
NARIÑO,MALLAMA,0,0,0,0
NARIÑO,MOSQUERA,0,0,0,0
NARIÑO,NARIÑO,0,0,0,0
NARIÑO,OLAYA HERRERA,0,0,0,0
NARIÑO,OSPINA,0,0,0,0
NARIÑO,FRANCISCO PIZARRO,0,0,0,0
NARIÑO,POLICARPA,0,0,0,0
NARIÑO,POTOSI,0,0,0,0
NARIÑO,PROVIDENCIA,0,0,0,0
NARIÑO,PUERRES,0,0,0,0
NARIÑO,PUPIALES,0,0,0,0
NARIÑO,RICAURTE,0,0,0,0
NARIÑO,ROBERTO PAYAN,0,0,0,0
NARIÑO,SAMANIEGO,0,0,0,0
NARIÑO,SANDONA,0,0,0,0
NARIÑO,SAN BERNARDO,0,0,0,0
NARIÑO,SAN LORENZO,0,0,0,0
NARIÑO,SAN PABLO,0,0,0,0
NARIÑO,SAN PEDRO DE CARTAGO,0,0,0,0
NARIÑO,SANTA BARBARA,1,0,0,1
NARIÑO,SANTACRUZ,0,0,0,0
NARIÑO,SAPUYES,0,0,0,0
NARIÑO,TAMINANGO,5,0,0,5
NARIÑO,TANGUA,0,0,0,0
NARIÑO,SAN ANDRES DE TUMACO,1,1,0,2
NARIÑO,TUQUERRES,0,0,0,0
NARIÑO,YACUANQUER,0,0,0,0
NORTE SANTANDER,* N. DE SANTANDER. MUNICIPIO DESCONOCIDO,2,0,0,2
NORTE SANTANDER,CUCUTA,119,1798,0,1917
NORTE SANTANDER,ABREGO,0,0,1,1
NORTE SANTANDER,ARBOLEDAS,0,0,1,1
NORTE SANTANDER,BOCHALEMA,0,0,2,2
NORTE SANTANDER,BUCARASICA,0,0,1,1
NORTE SANTANDER,CACOTA,0,0,0,0
NORTE SANTANDER,CACHIRA,0,0,2,2
NORTE SANTANDER,CHINACOTA,0,0,1,1
NORTE SANTANDER,CHITAGA,0,0,1,1
NORTE SANTANDER,CONVENCION,0,0,0,0
NORTE SANTANDER,CUCUTILLA,0,0,0,0
NORTE SANTANDER,DURANIA,0,0,1,1
NORTE SANTANDER,EL CARMEN,0,0,0,0
NORTE SANTANDER,EL TARRA,0,0,4,4
NORTE SANTANDER,EL ZULIA,45,66,0,111
NORTE SANTANDER,GRAMALOTE,0,0,3,3
NORTE SANTANDER,HACARI,0,0,1,1
NORTE SANTANDER,HERRAN,0,0,0,0
NORTE SANTANDER,LABATECA,0,0,3,3
NORTE SANTANDER,LA ESPERANZA,0,0,0,0
NORTE SANTANDER,LA PLAYA,0,0,0,0
NORTE SANTANDER,LOS PATIOS,0,0,215,215
NORTE SANTANDER,LOURDES,0,0,0,0
NORTE SANTANDER,MUTISCUA,0,0,0,0
NORTE SANTANDER,OCAÑA,2,2,0,4
NORTE SANTANDER,PAMPLONA,1,2,0,3
NORTE SANTANDER,PAMPLONITA,0,0,0,0
NORTE SANTANDER,PUERTO SANTANDER,20,5,0,25
NORTE SANTANDER,RAGONVALIA,0,0,3,3
NORTE SANTANDER,SALAZAR,0,0,8,8
NORTE SANTANDER,SAN CALIXTO,0,0,1,1
NORTE SANTANDER,SAN CAYETANO,1,18,0,19
NORTE SANTANDER,SANTIAGO,0,0,7,7
NORTE SANTANDER,SARDINATA,0,0,13,13
NORTE SANTANDER,SILOS,0,0,0,0
NORTE SANTANDER,TEORAMA,0,0,1,1
NORTE SANTANDER,TIBU,2,8,0,10
NORTE SANTANDER,TOLEDO,0,0,0,0
NORTE SANTANDER,VILLA CARO,0,0,0,0
NORTE SANTANDER,VILLA DEL ROSARIO,4,89,0,93
QUINDIO,* QUINDIO. MUNICIPIO DESCONOCIDO,0,0,0,0
QUINDIO,ARMENIA,0,0,6,6
QUINDIO,BUENAVISTA,0,0,0,0
QUINDIO,CALARCA,0,0,0,0
QUINDIO,CIRCASIA,0,0,0,0
QUINDIO,CORDOBA,0,0,0,0
QUINDIO,FILANDIA,0,0,0,0
QUINDIO,GENOVA,0,0,0,0
QUINDIO,LA TEBAIDA,0,0,0,0
QUINDIO,MONTENEGRO,0,0,0,0
QUINDIO,PIJAO,0,0,0,0
QUINDIO,QUIMBAYA,0,0,0,0
QUINDIO,SALENTO,0,0,0,0
RISARALDA,* RISARALDA. MUNICIPIO DESCONOCIDO,0,0,0,0
RISARALDA,PEREIRA,14,10,0,24
RISARALDA,APIA,0,0,0,0
RISARALDA,BALBOA,1,0,0,1
RISARALDA,BELEN DE UMBRIA,2,0,0,2
RISARALDA,DOSQUEBRADAS,3,3,0,6
RISARALDA,GUATICA,0,0,0,0
RISARALDA,LA CELIA,5,0,0,5
RISARALDA,LA VIRGINIA,3,21,0,24
RISARALDA,MARSELLA,0,0,1,1
RISARALDA,MISTRATO,2,0,0,2
RISARALDA,PUEBLO RICO,1,0,0,1
RISARALDA,QUINCHIA,0,0,0,0
RISARALDA,SANTA ROSA DE CABAL,0,0,1,1
RISARALDA,SANTUARIO,0,0,1,1
SANTANDER,* SANTANDER. MUNICIPIO DESCONOCIDO,0,0,0,0
SANTANDER,BUCARAMANGA,5,6,0,11
SANTANDER,AGUADA,0,0,0,0
SANTANDER,ALBANIA,0,0,0,0
SANTANDER,ARATOCA,0,0,0,0
SANTANDER,BARBOSA,1,0,0,1
SANTANDER,BARICHARA,0,0,0,0
SANTANDER,BARRANCABERMEJA,0,0,4,4
SANTANDER,BETULIA,0,0,0,0
SANTANDER,BOLIVAR,0,0,0,0
SANTANDER,CABRERA,0,0,0,0
SANTANDER,CALIFORNIA,0,0,0,0
SANTANDER,CAPITANEJO,0,0,1,1
SANTANDER,CARCASI,0,0,0,0
SANTANDER,CEPITA,0,0,0,0
SANTANDER,CERRITO,0,0,0,0
SANTANDER,CHARALA,0,0,0,0
SANTANDER,CHARTA,0,0,0,0
SANTANDER,CHIMA,0,0,0,0
SANTANDER,CHIPATA,0,0,0,0
SANTANDER,CIMITARRA,0,0,3,3
SANTANDER,CONCEPCION,0,0,0,0
SANTANDER,CONFINES,0,0,0,0
SANTANDER,CONTRATACION,0,0,0,0
SANTANDER,COROMORO,0,0,0,0
SANTANDER,CURITI,0,0,0,0
SANTANDER,EL CARMEN DE CHUCURI,0,0,0,0
SANTANDER,EL GUACAMAYO,0,0,0,0
SANTANDER,EL PEÑON,0,0,0,0
SANTANDER,EL PLAYON,0,0,0,0
SANTANDER,ENCINO,0,0,0,0
SANTANDER,ENCISO,0,0,0,0
SANTANDER,FLORIAN,0,0,0,0
SANTANDER,FLORIDABLANCA,1,1,0,2
SANTANDER,GALAN,0,0,0,0
SANTANDER,GAMBITA,0,0,0,0
SANTANDER,GIRON,0,0,0,0
SANTANDER,GUACA,0,0,0,0
SANTANDER,GUADALUPE,0,0,0,0
SANTANDER,GUAPOTA,0,0,0,0
SANTANDER,GUAVATA,0,0,0,0
SANTANDER,GSEPSA,0,0,0,0
SANTANDER,HATO,0,0,0,0
SANTANDER,JESUS MARIA,0,0,0,0
SANTANDER,JORDAN,0,0,0,0
SANTANDER,LA BELLEZA,0,0,0,0
SANTANDER,LANDAZURI,0,0,0,0
SANTANDER,LA PAZ,0,0,0,0
SANTANDER,LEBRIJA,4,1,0,5
SANTANDER,LOS SANTOS,0,0,0,0
SANTANDER,MACARAVITA,0,0,0,0
SANTANDER,MALAGA,0,0,0,0
SANTANDER,MATANZA,0,0,0,0
SANTANDER,MOGOTES,0,0,0,0
SANTANDER,MOLAGAVITA,0,0,0,0
SANTANDER,OCAMONTE,0,0,0,0
SANTANDER,OIBA,0,0,0,0
SANTANDER,ONZAGA,0,0,0,0
SANTANDER,PALMAR,0,0,1,1
SANTANDER,PALMAS DEL SOCORRO,0,0,0,0
SANTANDER,PARAMO,0,0,0,0
SANTANDER,PIEDECUESTA,1,1,0,2
SANTANDER,PINCHOTE,0,0,0,0
SANTANDER,PUENTE NACIONAL,0,0,0,0
SANTANDER,PUERTO PARRA,0,0,0,0
SANTANDER,PUERTO WILCHES,0,0,0,0
SANTANDER,RIONEGRO,0,0,0,0
SANTANDER,SABANA DE TORRES,0,0,4,4
SANTANDER,SAN ANDRES,0,0,2,2
SANTANDER,SAN BENITO,0,0,0,0
SANTANDER,SAN GIL,0,0,0,0
SANTANDER,SAN JOAQUIN,0,0,0,0
SANTANDER,SAN JOSE DE MIRANDA,0,0,0,0
SANTANDER,SAN MIGUEL,0,0,1,1
SANTANDER,SAN VICENTE DE CHUCURI,1,0,0,1
SANTANDER,SANTA BARBARA,0,0,0,0
SANTANDER,SANTA HELENA DEL OPON,0,0,0,0
SANTANDER,SIMACOTA,0,0,0,0
SANTANDER,SOCORRO,0,0,1,1
SANTANDER,SUAITA,0,0,1,1
SANTANDER,SUCRE,0,0,0,0
SANTANDER,SURATA,0,0,0,0
SANTANDER,TONA,0,0,0,0
SANTANDER,VALLE DE SAN JOSE,0,0,0,0
SANTANDER,VELEZ,0,0,0,0
SANTANDER,VETAS,0,0,0,0
SANTANDER,VILLANUEVA,0,0,0,0
SANTANDER,ZAPATOCA,0,0,0,0
SUCRE,* SUCRE. MUNICIPIO DESCONOCIDO,0,0,4,4
SUCRE,SINCELEJO,21,481,0,502
SUCRE,BUENAVISTA,0,0,31,31
SUCRE,CAIMITO,0,0,0,0
SUCRE,COLOSO,0,0,12,12
SUCRE,COROZAL,2,59,0,61
SUCRE,COVEÑAS,1,2,0,3
SUCRE,CHALAN,0,0,0,0
SUCRE,EL ROBLE,0,0,1,1
SUCRE,GALERAS,0,0,0,0
SUCRE,GUARANDA,0,0,0,0
SUCRE,LA UNION,0,0,9,9
SUCRE,LOS PALMITOS,0,0,1,1
SUCRE,MAJAGUAL,0,0,0,0
SUCRE,MORROA,1,27,0,28
SUCRE,OVEJAS,0,0,3,3
SUCRE,PALMITO,0,0,1,1
SUCRE,SAMPUES,2,10,0,12
SUCRE,SAN BENITO ABAD,0,0,0,0
SUCRE,SAN JUAN DE BETULIA,0,0,13,13
SUCRE,SAN MARCOS,1,32,0,33
SUCRE,SAN ONOFRE,0,0,1,1
SUCRE,SAN PEDRO,0,0,8,8
SUCRE,SAN LUIS DE SINCE,0,0,1,1
SUCRE,SUCRE,0,0,1,1
SUCRE,SANTIAGO DE TOLU,0,0,49,49
SUCRE,TOLU VIEJO,0,0,10,10
TOLIMA,* TOLIMA. MUNICIPIO DESCONOCIDO,0,0,9,9
TOLIMA,IBAGUE,9,126,0,135
TOLIMA,ALPUJARRA,2,0,0,2
TOLIMA,ALVARADO,0,0,35,35
TOLIMA,AMBALEMA,0,0,3,3
TOLIMA,ANZOATEGUI,0,0,1,1
TOLIMA,ARMERO,0,0,0,0
TOLIMA,ATACO,0,0,0,0
TOLIMA,CAJAMARCA,0,0,0,0
TOLIMA,CARMEN DE APICALA,0,0,28,28
TOLIMA,CASABIANCA,0,0,0,0
TOLIMA,CHAPARRAL,1,14,0,15
TOLIMA,COELLO,0,0,4,4
TOLIMA,COYAIMA,0,0,3,3
TOLIMA,CUNDAY,0,0,0,0
TOLIMA,DOLORES,0,0,0,0
TOLIMA,ESPINAL,3,223,0,226
TOLIMA,FALAN,0,0,0,0
TOLIMA,FLANDES,18,164,0,182
TOLIMA,FRESNO,0,0,0,0
TOLIMA,GUAMO,1,12,0,13
TOLIMA,HERVEO,0,0,0,0
TOLIMA,HONDA,0,0,7,7
TOLIMA,ICONONZO,0,0,0,0
TOLIMA,LERIDA,1,15,0,16
TOLIMA,LIBANO,0,0,0,0
TOLIMA,MARIQUITA,1,13,0,14
TOLIMA,MELGAR,3,70,0,73
TOLIMA,MURILLO,0,0,0,0
TOLIMA,NATAGAIMA,0,0,32,32
TOLIMA,ORTEGA,0,0,4,4
TOLIMA,PALOCABILDO,0,0,0,0
TOLIMA,PIEDRAS,0,0,8,8
TOLIMA,PLANADAS,1,1,0,2
TOLIMA,PRADO,0,0,4,4
TOLIMA,PURIFICACION,1,20,0,21
TOLIMA,RIOBLANCO,0,0,0,0
TOLIMA,RONCESVALLES,0,0,0,0
TOLIMA,ROVIRA,0,0,0,0
TOLIMA,SALDAÑA,0,0,5,5
TOLIMA,SAN ANTONIO,0,0,2,2
TOLIMA,SAN LUIS,0,0,2,2
TOLIMA,SANTA ISABEL,0,0,0,0
TOLIMA,SUAREZ,0,0,0,0
TOLIMA,VALLE DE SAN JUAN,1,1,0,2
TOLIMA,VENADILLO,1,0,0,1
TOLIMA,VILLAHERMOSA,1,0,0,1
TOLIMA,VILLARRICA,0,0,0,0
VALLE DEL CAUCA,* VALLE DEL CAUCA. MUNICIPIO DESCONOCIDO,0,0,0,0
VALLE DEL CAUCA,CALI,3,9,0,12
VALLE DEL CAUCA,ALCALA,0,0,0,0
VALLE DEL CAUCA,ANDALUCIA,0,0,0,0
VALLE DEL CAUCA,ANSERMANUEVO,0,0,1,1
VALLE DEL CAUCA,ARGELIA,0,0,0,0
VALLE DEL CAUCA,BOLIVAR,0,0,0,0
VALLE DEL CAUCA,BUENAVENTURA,0,0,0,0
VALLE DEL CAUCA,GUADALAJARA DE BUGA,0,0,0,0
VALLE DEL CAUCA,BUGALAGRANDE,0,0,1,1
VALLE DEL CAUCA,CAICEDONIA,0,0,0,0
VALLE DEL CAUCA,CALIMA,0,0,0,0
VALLE DEL CAUCA,CANDELARIA,0,0,0,0
VALLE DEL CAUCA,CARTAGO,1,1,0,2
VALLE DEL CAUCA,DAGUA,0,0,0,0
VALLE DEL CAUCA,EL AGUILA,0,0,0,0
VALLE DEL CAUCA,EL CAIRO,0,0,0,0
VALLE DEL CAUCA,EL CERRITO,0,0,0,0
VALLE DEL CAUCA,EL DOVIO,0,0,0,0
VALLE DEL CAUCA,FLORIDA,0,0,0,0
VALLE DEL CAUCA,GINEBRA,0,0,0,0
VALLE DEL CAUCA,GUACARI,0,0,0,0
VALLE DEL CAUCA,JAMUNDI,0,0,0,0
VALLE DEL CAUCA,LA CUMBRE,0,0,0,0
VALLE DEL CAUCA,LA UNION,0,0,0,0
VALLE DEL CAUCA,LA VICTORIA,0,0,0,0
VALLE DEL CAUCA,OBANDO,0,0,0,0
VALLE DEL CAUCA,PALMIRA,0,0,1,1
VALLE DEL CAUCA,PRADERA,0,0,0,0
VALLE DEL CAUCA,RESTREPO,0,0,0,0
VALLE DEL CAUCA,RIOFRIO,0,0,0,0
VALLE DEL CAUCA,ROLDANILLO,0,0,0,0
VALLE DEL CAUCA,SAN PEDRO,0,0,0,0
VALLE DEL CAUCA,SEVILLA,0,0,1,1
VALLE DEL CAUCA,TORO,0,0,1,1
VALLE DEL CAUCA,TRUJILLO,0,0,0,0
VALLE DEL CAUCA,TULUA,1,1,0,2
VALLE DEL CAUCA,ULLOA,0,0,0,0
VALLE DEL CAUCA,VERSALLES,0,0,2,2
VALLE DEL CAUCA,VIJES,0,0,0,0
VALLE DEL CAUCA,YOTOCO,0,0,0,0
VALLE DEL CAUCA,YUMBO,0,0,1,1
VALLE DEL CAUCA,ZARZAL,0,0,0,0
ARAUCA,* ARAUCA. MUNICIPIO DESCONOCIDO,0,0,0,0
ARAUCA,ARAUCA,3,2,0,5
ARAUCA,ARAUQUITA,1,1,0,2
ARAUCA,CRAVO NORTE,0,0,0,0
ARAUCA,FORTUL,0,0,1,1
ARAUCA,PUERTO RONDON,0,0,0,0
ARAUCA,SARAVENA,1,6,0,7
ARAUCA,TAME,2,0,0,2
CASANARE,* CASANARE. MUNICIPIO DESCONOCIDO,0,0,0,0
CASANARE,YOPAL,1,14,0,15
CASANARE,AGUAZUL,2,0,0,2
CASANARE,CHAMEZA,1,0,0,1
CASANARE,HATO COROZAL,0,0,0,0
CASANARE,LA SALINA,0,0,0,0
CASANARE,MANI,0,0,0,0
CASANARE,MONTERREY,1,5,0,6
CASANARE,NUNCHIA,0,0,0,0
CASANARE,OROCUE,0,0,0,0
CASANARE,PAZ DE ARIPORO,0,0,1,1
CASANARE,PORE,0,0,0,0
CASANARE,RECETOR,0,0,0,0
CASANARE,SABANALARGA,0,0,0,0
CASANARE,SACAMA,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,0,0,1,1
CASANARE,TAMARA,0,0,0,0
CASANARE,TAURAMENA,2,5,0,7
CASANARE,TRINIDAD,0,0,1,1
CASANARE,VILLANUEVA,0,0,3,3
PUTUMAYO,* PUTUMAYO. MUNICIPIO DESCONOCIDO,1,1,0,2
PUTUMAYO,MOCOA,9,0,0,9
PUTUMAYO,COLON,0,0,0,0
PUTUMAYO,ORITO,1,0,0,1
PUTUMAYO,PUERTO ASIS,9,2,0,11
PUTUMAYO,PUERTO CAICEDO,1,0,0,1
PUTUMAYO,PUERTO GUZMAN,1,11,0,12
PUTUMAYO,LEGUIZAMO,0,0,0,0
PUTUMAYO,SIBUNDOY,0,0,0,0
