department,municipality,zika_confirmed_laboratory,zika_confirmed_clinic,zika_suspected,zika_total
CUNDINAMARCA,PAIME,0,0,4,4
CUNDINAMARCA,PANDI,0,0,9,9
CUNDINAMARCA,PARATEBUENO,0,0,1,1
CUNDINAMARCA,PASCA,0,0,0,0
CUNDINAMARCA,PUERTO SALGAR,3,10,0,13
CUNDINAMARCA,PULI,1,2,0,3
CUNDINAMARCA,QUEBRADANEGRA,0,0,0,0
CUNDINAMARCA,QUETAME,0,0,1,1
CUNDINAMARCA,QUIPILE,0,0,4,4
CUNDINAMARCA,APULO,1,43,0,44
CUNDINAMARCA,RICAURTE,1,102,0,103
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,0,0,1,1
CUNDINAMARCA,SAN BERNARDO,0,0,2,2
CUNDINAMARCA,SAN CAYETANO,0,0,0,0
CUNDINAMARCA,SAN FRANCISCO,0,0,5,5
CUNDINAMARCA,SAN JUAN DE RIO SECO,0,0,6,6
CUNDINAMARCA,SASAIMA,0,0,37,37
CUNDINAMARCA,SESQUILE,0,0,0,0
CUNDINAMARCA,SIBATE,0,0,0,0
CUNDINAMARCA,SILVANIA,2,5,0,7
CUNDINAMARCA,SIMIJACA,0,0,0,0
CUNDINAMARCA,SOACHA,0,0,3,3
CUNDINAMARCA,SOPO,0,0,0,0
CUNDINAMARCA,SUBACHOQUE,0,0,0,0
CUNDINAMARCA,SUESCA,0,0,0,0
CUNDINAMARCA,SUPATA,0,0,0,0
CUNDINAMARCA,SUSA,0,0,0,0
CUNDINAMARCA,SUTATAUSA,0,0,0,0
CUNDINAMARCA,TABIO,1,0,1,2
CUNDINAMARCA,TAUSA,0,0,0,0
CUNDINAMARCA,TENA,0,0,22,22
CUNDINAMARCA,TENJO,0,0,0,0
CUNDINAMARCA,TIBACUY,0,0,5,5
CUNDINAMARCA,TIBIRITA,0,0,0,0
CUNDINAMARCA,TOCAIMA,1,92,0,93
CUNDINAMARCA,TOCANCIPA,0,0,0,0
CUNDINAMARCA,TOPAIPI,1,2,0,3
CUNDINAMARCA,UBALA,0,0,1,1
CUNDINAMARCA,UBAQUE,0,0,0,0
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,0,0,3,3
CUNDINAMARCA,UNE,0,0,0,0
CUNDINAMARCA,UTICA,1,15,0,16
CUNDINAMARCA,VERGARA,0,0,0,0
CUNDINAMARCA,VIANI,0,0,1,1
CUNDINAMARCA,VILLAGOMEZ,0,0,1,1
CUNDINAMARCA,VILLAPINZON,0,0,1,1
CUNDINAMARCA,VILLETA,1,94,0,95
CUNDINAMARCA,VIOTA,1,17,0,18
CUNDINAMARCA,YACOPI,0,0,0,0
CUNDINAMARCA,ZIPACON,0,0,0,0
CUNDINAMARCA,ZIPAQUIRA,0,0,2,2
CHOCO,* CHOCO. MUNICIPIO DESCONOCIDO,0,0,2,2
CHOCO,QUIBDO,0,0,3,3
CHOCO,ACANDI,0,0,1,1
CHOCO,ALTO BAUDO,0,0,0,0
CHOCO,ATRATO,0,0,0,0
CHOCO,BAGADO,0,0,0,0
CHOCO,BAHIA SOLANO,0,0,0,0
CHOCO,BAJO BAUDO,0,0,0,0
CHOCO,BELEN DE BAJIRA,0,0,0,0
CHOCO,BOJAYA,0,0,0,0
CHOCO,EL CANTON DEL SAN PABLO,0,0,0,0
CHOCO,CARMEN DEL DARIEN,0,0,0,0
CHOCO,CERTEGUI,0,0,1,1
CHOCO,CONDOTO,0,0,1,1
CHOCO,EL CARMEN DE ATRATO,0,0,0,0
CHOCO,EL LITORAL DEL SAN JUAN,0,0,0,0
CHOCO,ISTMINA,0,0,0,0
CHOCO,JURADO,0,0,0,0
CHOCO,LLORO,0,0,1,1
CHOCO,MEDIO ATRATO,0,0,0,0
CHOCO,MEDIO BAUDO,0,0,0,0
CHOCO,MEDIO SAN JUAN,0,0,0,0
CHOCO,NOVITA,0,0,0,0
CHOCO,NUQUI,0,0,0,0
CHOCO,RIO IRO,0,0,0,0
CHOCO,RIO QUITO,0,0,0,0
CHOCO,RIOSUCIO,0,0,0,0
CHOCO,SAN JOSE DEL PALMAR,0,0,0,0
CHOCO,SIPI,0,0,0,0
CHOCO,TADO,0,0,0,0
CHOCO,UNGUIA,0,0,1,1
CHOCO,UNION PANAMERICANA,0,0,0,0
HUILA,* HUILA. MUNICIPIO DESCONOCIDO,1,0,29,30
HUILA,NEIVA,119,2424,0,2543
HUILA,ACEVEDO,0,0,10,10
HUILA,AGRADO,1,11,0,12
HUILA,AIPE,9,152,0,161
HUILA,ALGECIRAS,3,15,0,18
HUILA,ALTAMIRA,0,0,7,7
HUILA,BARAYA,1,19,0,20
HUILA,CAMPOALEGRE,2,91,0,93
HUILA,COLOMBIA,0,0,5,5
HUILA,ELIAS,0,0,0,0
HUILA,GARZON,2,156,0,158
HUILA,GIGANTE,1,154,0,155
HUILA,GUADALUPE,1,6,0,7
HUILA,HOBO,2,12,0,14
HUILA,IQUIRA,1,9,0,10
HUILA,ISNOS,0,0,1,1
HUILA,LA ARGENTINA,0,0,0,0
HUILA,LA PLATA,1,7,0,8
HUILA,NATAGA,0,0,1,1
HUILA,OPORAPA,0,0,0,0
HUILA,PAICOL,0,0,1,1
HUILA,PALERMO,2,124,0,126
HUILA,PALESTINA,0,0,1,1
HUILA,PITAL,0,0,6,6
HUILA,PITALITO,0,0,19,19
HUILA,RIVERA,2,51,0,53
HUILA,SALADOBLANCO,0,0,0,0
HUILA,SAN AGUSTIN,0,0,1,1
HUILA,SANTA MARIA,0,0,31,31
HUILA,SUAZA,0,0,29,29
HUILA,TARQUI,1,3,0,4
HUILA,TESALIA,0,0,10,10
HUILA,TELLO,1,8,0,9
HUILA,TERUEL,0,0,3,3
HUILA,TIMANA,0,0,29,29
HUILA,VILLAVIEJA,1,9,0,10
HUILA,YAGUARA,2,20,0,22
GUAJIRA,* LA GUAJIRA. MUNICIPIO DESCONOCIDO,0,0,14,14
GUAJIRA,RIOHACHA,5,142,0,147
GUAJIRA,ALBANIA,0,0,17,17
GUAJIRA,BARRANCAS,0,0,29,29
GUAJIRA,DIBULLA,0,0,15,15
GUAJIRA,DISTRACCION,1,11,0,12
GUAJIRA,EL MOLINO,1,3,0,4
GUAJIRA,FONSECA,1,24,0,25
GUAJIRA,HATONUEVO,0,0,0,0
GUAJIRA,LA JAGUA DEL PILAR,0,0,0,0
GUAJIRA,MAICAO,0,0,9,9
GUAJIRA,MANAURE,1,3,0,4
GUAJIRA,SAN JUAN DEL CESAR,4,59,0,63
GUAJIRA,URIBIA,0,0,10,10
GUAJIRA,URUMITA,0,0,1,1
GUAJIRA,VILLANUEVA,0,0,8,8
STA MARTA D.E.,SANTA MARTA,31,1366,0,1397
MAGDALENA,* MAGDALENA. MUNICIPIO DESCONOCIDO,0,0,10,10
MAGDALENA,ALGARROBO,0,0,20,20
MAGDALENA,ARACATACA,0,0,25,25
MAGDALENA,ARIGUANI,0,0,2,2
MAGDALENA,CERRO SAN ANTONIO,0,0,0,0
MAGDALENA,CHIBOLO,0,0,2,2
MAGDALENA,CIENAGA,39,214,0,253
MAGDALENA,CONCORDIA,0,0,0,0
MAGDALENA,EL BANCO,0,0,22,22
MAGDALENA,EL PIÑON,0,0,19,19
MAGDALENA,EL RETEN,0,0,5,5
MAGDALENA,FUNDACION,0,0,69,69
MAGDALENA,GUAMAL,0,0,6,6
MAGDALENA,NUEVA GRANADA,0,0,6,6
MAGDALENA,PEDRAZA,0,0,0,0
MAGDALENA,PIJIÑO DEL CARMEN,0,0,1,1
MAGDALENA,PIVIJAY,0,0,5,5
MAGDALENA,PLATO,0,0,36,36
MAGDALENA,PUEBLOVIEJO,0,0,9,9
MAGDALENA,REMOLINO,0,0,0,0
MAGDALENA,SABANAS DE SAN ANGEL,0,0,37,37
MAGDALENA,SALAMINA,0,0,7,7
MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,0,0,2,2
MAGDALENA,SAN ZENON,0,0,10,10
MAGDALENA,SANTA ANA,0,0,3,3
MAGDALENA,SANTA BARBARA DE PINTO,0,0,11,11
MAGDALENA,SITIONUEVO,0,0,21,21
MAGDALENA,TENERIFE,0,0,38,38
MAGDALENA,ZAPAYAN,0,0,30,30
MAGDALENA,ZONA BANANERA,0,0,26,26
META,* META. MUNICIPIO DESCONOCIDO,1,0,7,8
META,VILLAVICENCIO,6,108,0,114
META,ACACIAS,1,56,0,57
META,BARRANCA DE UPIA,0,0,0,0
META,CABUYARO,0,0,3,3
META,CASTILLA LA NUEVA,0,0,2,2
META,CUBARRAL,0,0,1,1
META,CUMARAL,0,0,1,1
META,EL CALVARIO,0,0,0,0
META,EL CASTILLO,0,0,1,1
META,EL DORADO,0,0,0,0
META,FUENTE DE ORO,0,0,4,4
META,GRANADA,0,0,31,31
META,GUAMAL,1,1,0,2
META,MAPIRIPAN,0,0,0,0
META,MESETAS,0,0,0,0
META,LA MACARENA,0,0,0,0
META,URIBE,0,0,0,0
META,LEJANIAS,0,0,0,0
META,PUERTO CONCORDIA,0,0,0,0
META,PUERTO GAITAN,1,1,0,2
META,PUERTO LOPEZ,0,0,0,0
META,PUERTO LLERAS,0,0,2,2
META,PUERTO RICO,0,0,7,7
META,RESTREPO,0,0,4,4
META,SAN CARLOS DE GUAROA,0,0,1,1
META,SAN JUAN DE ARAMA,0,0,2,2
META,SAN JUANITO,0,0,0,0
META,SAN MARTIN,1,11,0,12
META,VISTAHERMOSA,0,0,0,0
NARIÑO,* NARIÑO. MUNICIPIO DESCONOCIDO,0,0,0,0
NARIÑO,PASTO,0,0,0,0
NARIÑO,ALBAN,0,0,0,0
NARIÑO,ALDANA,0,0,0,0
NARIÑO,ANCUYA,0,0,0,0
NARIÑO,ARBOLEDA,0,0,0,0
NARIÑO,BARBACOAS,1,0,0,1
NARIÑO,BELEN,0,0,0,0
NARIÑO,BUESACO,0,0,1,1
NARIÑO,COLON,0,0,0,0
NARIÑO,CONSACA,0,0,0,0
NARIÑO,CONTADERO,0,0,0,0
NARIÑO,CORDOBA,0,0,0,0
NARIÑO,CUASPUD,0,0,0,0
NARIÑO,CUMBAL,0,0,0,0
NARIÑO,CUMBITARA,0,0,0,0
NARIÑO,CHACHAGUI,0,0,0,0
NARIÑO,EL CHARCO,0,0,0,0
NARIÑO,EL PEÑOL,0,0,0,0
NARIÑO,EL ROSARIO,0,0,0,0
NARIÑO,EL TABLON DE GOMEZ,0,0,0,0
NARIÑO,EL TAMBO,0,0,0,0
NARIÑO,FUNES,0,0,0,0
NARIÑO,GUACHUCAL,0,0,0,0
NARIÑO,GUAITARILLA,0,0,0,0
NARIÑO,GUALMATAN,0,0,0,0
NARIÑO,ILES,0,0,0,0
NARIÑO,IMUES,0,0,0,0
NARIÑO,IPIALES,1,0,0,1
NARIÑO,LA CRUZ,0,0,0,0
NARIÑO,LA FLORIDA,0,0,0,0
NARIÑO,LA LLANADA,0,0,0,0
NARIÑO,LA TOLA,0,0,0,0
NARIÑO,LA UNION,0,0,0,0
NARIÑO,LEIVA,0,0,0,0
NARIÑO,LINARES,0,0,0,0
NARIÑO,LOS ANDES,0,0,0,0
NARIÑO,MAGSI,0,0,0,0
NARIÑO,MALLAMA,0,0,0,0
NARIÑO,MOSQUERA,0,0,0,0
NARIÑO,NARIÑO,0,0,1,1
NARIÑO,OLAYA HERRERA,0,0,0,0
NARIÑO,OSPINA,0,0,0,0
NARIÑO,FRANCISCO PIZARRO,0,0,0,0
NARIÑO,POLICARPA,0,0,0,0
NARIÑO,POTOSI,0,0,0,0
NARIÑO,PROVIDENCIA,0,0,1,1
NARIÑO,PUERRES,0,0,0,0
NARIÑO,PUPIALES,0,0,0,0
NARIÑO,RICAURTE,0,0,0,0
NARIÑO,ROBERTO PAYAN,0,0,0,0
NARIÑO,SAMANIEGO,0,0,0,0
NARIÑO,SANDONA,0,0,0,0
NARIÑO,SAN BERNARDO,0,0,0,0
NARIÑO,SAN LORENZO,0,0,0,0
NARIÑO,SAN PABLO,0,0,0,0
NARIÑO,SAN PEDRO DE CARTAGO,0,0,0,0
NARIÑO,SANTA BARBARA,1,0,0,1
NARIÑO,SANTACRUZ,0,0,0,0
NARIÑO,SAPUYES,0,0,0,0
NARIÑO,TAMINANGO,5,0,0,5
NARIÑO,TANGUA,0,0,0,0
NARIÑO,SAN ANDRES DE TUMACO,2,1,0,3
NARIÑO,TUQUERRES,0,0,0,0
NARIÑO,YACUANQUER,0,0,1,1
NORTE SANTANDER,* N. DE SANTANDER. MUNICIPIO DESCONOCIDO,1,0,10,11
NORTE SANTANDER,CUCUTA,342,3975,0,4317
NORTE SANTANDER,ABREGO,0,0,5,5
NORTE SANTANDER,ARBOLEDAS,0,0,28,28
NORTE SANTANDER,BOCHALEMA,0,0,13,13
NORTE SANTANDER,BUCARASICA,0,0,2,2
NORTE SANTANDER,CACOTA,0,0,0,0
NORTE SANTANDER,CACHIRA,0,0,2,2
NORTE SANTANDER,CHINACOTA,0,0,39,39
NORTE SANTANDER,CHITAGA,0,0,1,1
NORTE SANTANDER,CONVENCION,0,0,1,1
NORTE SANTANDER,CUCUTILLA,0,0,2,2
NORTE SANTANDER,DURANIA,1,22,0,23
NORTE SANTANDER,EL CARMEN,0,0,2,2
NORTE SANTANDER,EL TARRA,0,0,23,23
NORTE SANTANDER,EL ZULIA,50,136,0,186
NORTE SANTANDER,GRAMALOTE,0,0,10,10
NORTE SANTANDER,HACARI,0,0,1,1
NORTE SANTANDER,HERRAN,0,0,0,0
NORTE SANTANDER,LABATECA,2,14,0,16
NORTE SANTANDER,LA ESPERANZA,0,0,5,5
NORTE SANTANDER,LA PLAYA,0,0,0,0
NORTE SANTANDER,LOS PATIOS,14,591,0,605
NORTE SANTANDER,LOURDES,0,0,1,1
NORTE SANTANDER,MUTISCUA,0,0,0,0
NORTE SANTANDER,OCAÑA,2,21,0,23
NORTE SANTANDER,PAMPLONA,1,0,1,2
NORTE SANTANDER,PAMPLONITA,0,0,3,3
NORTE SANTANDER,PUERTO SANTANDER,19,22,0,41
NORTE SANTANDER,RAGONVALIA,0,0,3,3
NORTE SANTANDER,SALAZAR,0,0,35,35
NORTE SANTANDER,SAN CALIXTO,0,0,1,1
NORTE SANTANDER,SAN CAYETANO,1,24,0,25
NORTE SANTANDER,SANTIAGO,0,0,72,72
NORTE SANTANDER,SARDINATA,3,90,0,93
NORTE SANTANDER,SILOS,0,0,0,0
NORTE SANTANDER,TEORAMA,0,0,1,1
NORTE SANTANDER,TIBU,2,79,0,81
NORTE SANTANDER,TOLEDO,0,0,4,4
NORTE SANTANDER,VILLA CARO,0,0,2,2
NORTE SANTANDER,VILLA DEL ROSARIO,14,409,0,423
QUINDIO,* QUINDIO. MUNICIPIO DESCONOCIDO,0,0,5,5
QUINDIO,ARMENIA,0,0,15,15
QUINDIO,BUENAVISTA,0,0,0,0
QUINDIO,CALARCA,0,0,0,0
QUINDIO,CIRCASIA,0,0,2,2
QUINDIO,CORDOBA,0,0,1,1
QUINDIO,FILANDIA,0,0,2,2
QUINDIO,GENOVA,0,0,0,0
QUINDIO,LA TEBAIDA,0,0,8,8
QUINDIO,MONTENEGRO,0,0,4,4
QUINDIO,PIJAO,0,0,0,0
QUINDIO,QUIMBAYA,0,0,6,6
QUINDIO,SALENTO,0,0,0,0
RISARALDA,* RISARALDA. MUNICIPIO DESCONOCIDO,0,0,0,0
RISARALDA,PEREIRA,13,43,0,56
RISARALDA,APIA,0,0,0,0
RISARALDA,BALBOA,1,1,0,2
RISARALDA,BELEN DE UMBRIA,2,0,0,2
RISARALDA,DOSQUEBRADAS,5,7,0,12
RISARALDA,GUATICA,0,0,0,0
RISARALDA,LA CELIA,5,0,0,5
RISARALDA,LA VIRGINIA,4,151,0,155
RISARALDA,MARSELLA,0,0,4,4
RISARALDA,MISTRATO,1,0,0,1
RISARALDA,PUEBLO RICO,1,0,0,1
RISARALDA,QUINCHIA,0,0,0,0
RISARALDA,SANTA ROSA DE CABAL,1,0,0,1
RISARALDA,SANTUARIO,0,0,2,2
SANTANDER,* SANTANDER. MUNICIPIO DESCONOCIDO,0,0,2,2
SANTANDER,BUCARAMANGA,9,128,0,137
SANTANDER,AGUADA,0,0,0,0
SANTANDER,ALBANIA,0,0,0,0
SANTANDER,ARATOCA,0,0,0,0
SANTANDER,BARBOSA,2,0,0,2
SANTANDER,BARICHARA,0,0,2,2
SANTANDER,BARRANCABERMEJA,1,91,0,92
SANTANDER,BETULIA,0,0,0,0
SANTANDER,BOLIVAR,0,0,0,0
SANTANDER,CABRERA,0,0,0,0
SANTANDER,CALIFORNIA,0,0,0,0
SANTANDER,CAPITANEJO,0,0,49,49
SANTANDER,CARCASI,0,0,0,0
SANTANDER,CEPITA,0,0,0,0
SANTANDER,CERRITO,0,0,0,0
SANTANDER,CHARALA,0,0,1,1
SANTANDER,CHARTA,0,0,0,0
SANTANDER,CHIMA,0,0,0,0
SANTANDER,CHIPATA,0,0,0,0
SANTANDER,CIMITARRA,0,0,7,7
SANTANDER,CONCEPCION,0,0,1,1
SANTANDER,CONFINES,0,0,0,0
SANTANDER,CONTRATACION,0,0,0,0
SANTANDER,COROMORO,0,0,0,0
SANTANDER,CURITI,0,0,1,1
SANTANDER,EL CARMEN DE CHUCURI,0,0,0,0
SANTANDER,EL GUACAMAYO,0,0,0,0
SANTANDER,EL PEÑON,0,0,0,0
SANTANDER,EL PLAYON,0,0,5,5
SANTANDER,ENCINO,0,0,0,0
SANTANDER,ENCISO,0,0,0,0
SANTANDER,FLORIAN,0,0,0,0
SANTANDER,FLORIDABLANCA,2,37,0,39
SANTANDER,GALAN,0,0,0,0
SANTANDER,GAMBITA,0,0,0,0
SANTANDER,GIRON,0,0,19,19
SANTANDER,GUACA,0,0,0,0
SANTANDER,GUADALUPE,0,0,0,0
SANTANDER,GUAPOTA,0,0,0,0
SANTANDER,GUAVATA,0,0,0,0
SANTANDER,GSEPSA,0,0,1,1
SANTANDER,HATO,0,0,0,0
SANTANDER,JESUS MARIA,0,0,1,1
SANTANDER,JORDAN,0,0,0,0
SANTANDER,LA BELLEZA,0,0,1,1
SANTANDER,LANDAZURI,0,0,0,0
SANTANDER,LA PAZ,0,0,0,0
SANTANDER,LEBRIJA,5,11,0,16
SANTANDER,LOS SANTOS,0,0,1,1
SANTANDER,MACARAVITA,0,0,0,0
SANTANDER,MALAGA,0,0,0,0
SANTANDER,MATANZA,0,0,0,0
SANTANDER,MOGOTES,0,0,0,0
SANTANDER,MOLAGAVITA,0,0,0,0
SANTANDER,OCAMONTE,0,0,0,0
SANTANDER,OIBA,0,0,1,1
SANTANDER,ONZAGA,0,0,0,0
SANTANDER,PALMAR,0,0,1,1
SANTANDER,PALMAS DEL SOCORRO,0,0,0,0
SANTANDER,PARAMO,0,0,1,1
SANTANDER,PIEDECUESTA,1,10,0,11
SANTANDER,PINCHOTE,0,0,0,0
SANTANDER,PUENTE NACIONAL,0,0,1,1
SANTANDER,PUERTO PARRA,0,0,0,0
SANTANDER,PUERTO WILCHES,0,0,12,12
SANTANDER,RIONEGRO,0,0,2,2
SANTANDER,SABANA DE TORRES,0,0,36,36
SANTANDER,SAN ANDRES,0,0,17,17
SANTANDER,SAN BENITO,0,0,0,0
SANTANDER,SAN GIL,0,0,4,4
SANTANDER,SAN JOAQUIN,0,0,1,1
SANTANDER,SAN JOSE DE MIRANDA,0,0,0,0
SANTANDER,SAN MIGUEL,0,0,2,2
SANTANDER,SAN VICENTE DE CHUCURI,1,2,0,3
SANTANDER,SANTA BARBARA,0,0,0,0
SANTANDER,SANTA HELENA DEL OPON,0,0,0,0
SANTANDER,SIMACOTA,0,0,2,2
SANTANDER,SOCORRO,0,0,3,3
SANTANDER,SUAITA,0,0,0,0
SANTANDER,SUCRE,0,0,0,0
SANTANDER,SURATA,0,0,0,0
SANTANDER,TONA,0,0,0,0
SANTANDER,VALLE DE SAN JOSE,0,0,0,0
SANTANDER,VELEZ,0,0,1,1
SANTANDER,VETAS,0,0,0,0
SANTANDER,VILLANUEVA,0,0,0,0
SANTANDER,ZAPATOCA,0,0,0,0
SUCRE,* SUCRE. MUNICIPIO DESCONOCIDO,0,0,6,6
SUCRE,SINCELEJO,35,628,0,663
SUCRE,BUENAVISTA,0,0,38,38
SUCRE,CAIMITO,0,0,0,0
SUCRE,COLOSO,0,0,13,13
SUCRE,COROZAL,4,88,0,92
SUCRE,COVEÑAS,1,13,0,14
SUCRE,CHALAN,0,0,5,5
SUCRE,EL ROBLE,0,0,4,4
SUCRE,GALERAS,0,0,1,1
SUCRE,GUARANDA,0,0,2,2
SUCRE,LA UNION,0,0,19,19
SUCRE,LOS PALMITOS,0,0,1,1
SUCRE,MAJAGUAL,0,0,4,4
SUCRE,MORROA,1,32,0,33
SUCRE,OVEJAS,0,0,5,5
SUCRE,PALMITO,0,0,3,3
SUCRE,SAMPUES,2,18,0,20
SUCRE,SAN BENITO ABAD,0,0,1,1
SUCRE,SAN JUAN DE BETULIA,0,0,20,20
SUCRE,SAN MARCOS,2,55,0,57
SUCRE,SAN ONOFRE,0,0,7,7
SUCRE,SAN PEDRO,0,0,8,8
SUCRE,SAN LUIS DE SINCE,0,0,2,2
SUCRE,SUCRE,0,0,19,19
SUCRE,SANTIAGO DE TOLU,0,0,67,67
SUCRE,TOLU VIEJO,0,0,25,25
TOLIMA,* TOLIMA. MUNICIPIO DESCONOCIDO,0,0,74,74
TOLIMA,IBAGUE,20,1018,0,1038
TOLIMA,ALPUJARRA,2,2,0,4
TOLIMA,ALVARADO,0,0,37,37
TOLIMA,AMBALEMA,0,0,6,6
TOLIMA,ANZOATEGUI,0,0,1,1
TOLIMA,ARMERO,0,0,6,6
TOLIMA,ATACO,0,0,17,17
TOLIMA,CAJAMARCA,0,0,0,0
TOLIMA,CARMEN DE APICALA,1,86,0,87
TOLIMA,CASABIANCA,0,0,0,0
TOLIMA,CHAPARRAL,2,101,0,103
TOLIMA,COELLO,0,0,17,17
TOLIMA,COYAIMA,0,0,39,39
TOLIMA,CUNDAY,0,0,5,5
TOLIMA,DOLORES,0,0,24,24
TOLIMA,ESPINAL,21,288,0,309
TOLIMA,FALAN,0,0,6,6
TOLIMA,FLANDES,18,193,0,211
TOLIMA,FRESNO,0,0,2,2
TOLIMA,GUAMO,2,58,0,60
TOLIMA,HERVEO,0,0,0,0
TOLIMA,HONDA,0,0,17,17
TOLIMA,ICONONZO,0,0,28,28
TOLIMA,LERIDA,2,31,0,33
TOLIMA,LIBANO,0,0,8,8
TOLIMA,MARIQUITA,4,43,0,47
TOLIMA,MELGAR,6,197,0,203
TOLIMA,MURILLO,0,0,0,0
TOLIMA,NATAGAIMA,1,44,0,45
TOLIMA,ORTEGA,1,13,0,14
TOLIMA,PALOCABILDO,0,0,1,1
TOLIMA,PIEDRAS,10,8,0,18
TOLIMA,PLANADAS,1,1,0,2
TOLIMA,PRADO,0,0,13,13
TOLIMA,PURIFICACION,2,93,0,95
TOLIMA,RIOBLANCO,0,0,0,0
TOLIMA,RONCESVALLES,0,0,0,0
TOLIMA,ROVIRA,0,0,13,13
TOLIMA,SALDAÑA,1,13,0,14
TOLIMA,SAN ANTONIO,0,0,3,3
TOLIMA,SAN LUIS,1,12,0,13
TOLIMA,SANTA ISABEL,0,0,0,0
TOLIMA,SUAREZ,1,3,0,4
TOLIMA,VALLE DE SAN JUAN,1,4,0,5
TOLIMA,VENADILLO,1,5,0,6
TOLIMA,VILLAHERMOSA,0,0,2,2
TOLIMA,VILLARRICA,0,0,0,0
VALLE DEL CAUCA,* VALLE DEL CAUCA. MUNICIPIO DESCONOCIDO,0,0,0,0
VALLE DEL CAUCA,CALI,8,380,0,388
VALLE DEL CAUCA,ALCALA,0,0,3,3
VALLE DEL CAUCA,ANDALUCIA,0,0,17,17
VALLE DEL CAUCA,ANSERMANUEVO,0,0,14,14
VALLE DEL CAUCA,ARGELIA,0,0,0,0
VALLE DEL CAUCA,BOLIVAR,0,0,1,1
VALLE DEL CAUCA,BUENAVENTURA,0,0,9,9
VALLE DEL CAUCA,GUADALAJARA DE BUGA,0,0,66,66
VALLE DEL CAUCA,BUGALAGRANDE,1,5,0,6
VALLE DEL CAUCA,CAICEDONIA,0,0,3,3
VALLE DEL CAUCA,CALIMA,0,0,0,0
VALLE DEL CAUCA,CANDELARIA,0,0,10,10
VALLE DEL CAUCA,CARTAGO,2,71,0,73
VALLE DEL CAUCA,DAGUA,0,0,0,0
VALLE DEL CAUCA,EL AGUILA,0,0,1,1
VALLE DEL CAUCA,EL CAIRO,0,0,0,0
VALLE DEL CAUCA,EL CERRITO,0,0,4,4
VALLE DEL CAUCA,EL DOVIO,0,0,0,0
VALLE DEL CAUCA,FLORIDA,0,0,10,10
VALLE DEL CAUCA,GINEBRA,0,0,1,1
VALLE DEL CAUCA,GUACARI,0,0,0,0
VALLE DEL CAUCA,JAMUNDI,0,0,4,4
VALLE DEL CAUCA,LA CUMBRE,0,0,0,0
VALLE DEL CAUCA,LA UNION,0,0,3,3
VALLE DEL CAUCA,LA VICTORIA,0,0,0,0
VALLE DEL CAUCA,OBANDO,0,0,0,0
VALLE DEL CAUCA,PALMIRA,2,95,0,97
VALLE DEL CAUCA,PRADERA,0,0,6,6
VALLE DEL CAUCA,RESTREPO,0,0,2,2
VALLE DEL CAUCA,RIOFRIO,0,0,3,3
VALLE DEL CAUCA,ROLDANILLO,1,76,0,77
VALLE DEL CAUCA,SAN PEDRO,0,0,0,0
VALLE DEL CAUCA,SEVILLA,0,0,3,3
VALLE DEL CAUCA,TORO,0,0,18,18
VALLE DEL CAUCA,TRUJILLO,0,0,0,0
VALLE DEL CAUCA,TULUA,1,84,0,85
VALLE DEL CAUCA,ULLOA,0,0,0,0
VALLE DEL CAUCA,VERSALLES,0,0,7,7
VALLE DEL CAUCA,VIJES,0,0,9,9
VALLE DEL CAUCA,YOTOCO,0,0,6,6
VALLE DEL CAUCA,YUMBO,0,0,59,59
VALLE DEL CAUCA,ZARZAL,0,0,161,161
ARAUCA,* ARAUCA. MUNICIPIO DESCONOCIDO,0,0,0,0
ARAUCA,ARAUCA,6,32,0,38
ARAUCA,ARAUQUITA,1,19,0,20
ARAUCA,CRAVO NORTE,0,0,0,0
ARAUCA,FORTUL,0,0,12,12
ARAUCA,PUERTO RONDON,0,0,0,0
ARAUCA,SARAVENA,1,30,0,31
ARAUCA,TAME,2,2,0,4
CASANARE,* CASANARE. MUNICIPIO DESCONOCIDO,0,0,6,6
CASANARE,YOPAL,3,114,0,117
CASANARE,AGUAZUL,2,23,0,25
CASANARE,CHAMEZA,1,2,0,3
CASANARE,HATO COROZAL,0,0,2,2
CASANARE,LA SALINA,0,0,0,0
CASANARE,MANI,0,0,0,0
CASANARE,MONTERREY,1,39,0,40
CASANARE,NUNCHIA,0,0,1,1
CASANARE,OROCUE,2,2,0,4
CASANARE,PAZ DE ARIPORO,0,0,6,6
CASANARE,PORE,0,0,2,2
CASANARE,RECETOR,0,0,0,0
CASANARE,SABANALARGA,0,0,0,0
CASANARE,SACAMA,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,1,0,0,1
CASANARE,TAMARA,0,0,0,0
CASANARE,TAURAMENA,3,8,0,11
CASANARE,TRINIDAD,0,0,1,1
CASANARE,VILLANUEVA,0,0,14,14
PUTUMAYO,* PUTUMAYO. MUNICIPIO DESCONOCIDO,0,0,5,5
PUTUMAYO,MOCOA,10,10,0,20
PUTUMAYO,COLON,0,0,0,0
PUTUMAYO,ORITO,1,4,0,5
PUTUMAYO,PUERTO ASIS,13,23,0,36
PUTUMAYO,PUERTO CAICEDO,1,1,0,2
PUTUMAYO,PUERTO GUZMAN,3,22,0,25
PUTUMAYO,LEGUIZAMO,0,0,2,2
PUTUMAYO,SIBUNDOY,0,0,0,0
